timestamp,day_since_first,fish_id,estimated_length_cm,estimated_weight_g,growth_rate_cm_day,growth_stage,size_index,recommended_feed_g,life_status,data_source,note,phase,observed_error_cm,observed_lower_cm,observed_upper_cm,vbgf_predicted_length_cm,vbgf_prediction_error_cm,vbgf_prediction_lower_cm,vbgf_prediction_upper_cm,comet_reference_length_cm,comet_reference_lower_cm,comet_reference_upper_cm,vbgf_linf_cm,vbgf_k_per_year,vbgf_t0_year,comet_reference_linf_cm,comet_reference_k_per_year,comet_reference_t0_year,activity_level_px_s,abr_score,dominant_zone
2029-07-18 00:00:00,1143,2,,,,ADULT,2.4205,2.324,ALIVE,measured,,prediction,,,,24.205,1.01,23.165,25.256,21.81,18.54,25.09,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-07-25 00:00:00,1150,1,,,,ADULT,2.2824,1.9325,ALIVE,measured,,prediction,,,,22.824,1.02,21.835,23.814,21.87,18.59,25.15,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-07-25 00:00:00,1150,2,,,,ADULT,2.4236,2.3334,ALIVE,measured,,prediction,,,,24.236,1.02,23.185,25.286,21.87,18.59,25.15,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-08-01 00:00:00,1157,1,,,,ADULT,2.2844,1.9378,ALIVE,measured,,prediction,,,,22.844,1.02,21.854,23.843,21.92,18.63,25.21,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-08-01 00:00:00,1157,2,,,,ADULT,2.4257,2.3397,ALIVE,measured,,prediction,,,,24.257,1.02,23.206,25.317,21.92,18.63,25.21,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-08-08 00:00:00,1164,1,,,,ADULT,2.2873,1.9456,ALIVE,measured,,prediction,,,,22.873,1.03,21.874,23.862,21.97,18.68,25.27,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-08-08 00:00:00,1164,2,,,,ADULT,2.4287,2.3488,ALIVE,measured,,prediction,,,,24.287,1.03,23.226,25.338,21.97,18.68,25.27,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-08-15 00:00:00,1171,1,,,,ADULT,2.2892,1.9507,ALIVE,measured,,prediction,,,,22.892,1.03,21.893,23.891,22.02,18.72,25.33,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-08-15 00:00:00,1171,2,,,,ADULT,2.4308,2.3552,ALIVE,measured,,prediction,,,,24.308,1.03,23.247,25.369,22.02,18.72,25.33,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-08-22 00:00:00,1178,1,,,,ADULT,2.2911,1.9558,ALIVE,measured,,prediction,,,,22.911,1.04,21.903,23.92,22.07,18.76,25.38,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-08-22 00:00:00,1178,2,,,,ADULT,2.4329,2.3616,ALIVE,measured,,prediction,,,,24.329,1.04,23.257,25.4,22.07,18.76,25.38,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-08-29 00:00:00,1185,1,,,,ADULT,2.2931,1.9611,ALIVE,measured,,prediction,,,,22.931,1.04,21.922,23.949,22.12,18.81,25.44,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-08-29 00:00:00,1185,2,,,,ADULT,2.4349,2.3677,ALIVE,measured,,prediction,,,,24.349,1.04,23.278,25.431,22.12,18.81,25.44,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-09-05 00:00:00,1192,1,,,,ADULT,2.296,1.9689,ALIVE,measured,,prediction,,,,22.96,1.05,21.941,23.969,22.17,18.85,25.5,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-09-05 00:00:00,1192,2,,,,ADULT,2.438,2.3772,ALIVE,measured,,prediction,,,,24.38,1.05,23.299,25.451,22.17,18.85,25.5,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-09-12 00:00:00,1199,1,,,,ADULT,2.2979,1.974,ALIVE,measured,,prediction,,,,22.979,1.05,21.961,23.998,22.22,18.89,25.56,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-09-12 00:00:00,1199,2,,,,ADULT,2.4401,2.3836,ALIVE,measured,,prediction,,,,24.401,1.05,23.319,25.482,22.22,18.89,25.56,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-09-19 00:00:00,1206,1,,,,ADULT,2.2999,1.9794,ALIVE,measured,,prediction,,,,22.999,1.06,21.97,24.027,22.27,18.93,25.61,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-09-19 00:00:00,1206,2,,,,ADULT,2.4421,2.3898,ALIVE,measured,,prediction,,,,24.421,1.06,23.33,25.513,22.27,18.93,25.61,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-09-26 00:00:00,1213,1,,,,ADULT,2.3018,1.9846,ALIVE,measured,,prediction,,,,23.018,1.06,21.99,24.046,22.32,18.97,25.67,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-09-26 00:00:00,1213,2,,,,ADULT,2.4442,2.3962,ALIVE,measured,,prediction,,,,24.442,1.06,23.35,25.534,22.32,18.97,25.67,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-10-03 00:00:00,1220,1,,,,ADULT,2.3037,1.9897,ALIVE,measured,,prediction,,,,23.037,1.07,22.009,24.075,22.37,19.01,25.73,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-10-03 00:00:00,1220,2,,,,ADULT,2.4463,2.4027,ALIVE,measured,,prediction,,,,24.463,1.07,23.371,25.565,22.37,19.01,25.73,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-10-10 00:00:00,1227,1,,,,ADULT,2.3057,1.9952,ALIVE,measured,,prediction,,,,23.057,1.07,22.019,24.095,22.42,19.05,25.78,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-10-10 00:00:00,1227,2,,,,ADULT,2.4483,2.4089,ALIVE,measured,,prediction,,,,24.483,1.07,23.381,25.585,22.42,19.05,25.78,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-10-17 00:00:00,1234,1,,,,ADULT,2.3076,2.0003,ALIVE,measured,,prediction,,,,23.076,1.08,22.038,24.124,22.47,19.1,25.83,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-10-17 00:00:00,1234,2,,,,ADULT,2.4504,2.4153,ALIVE,measured,,prediction,,,,24.504,1.08,23.402,25.616,22.47,19.1,25.83,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-10-24 00:00:00,1241,1,,,,ADULT,2.3096,2.0058,ALIVE,measured,,prediction,,,,23.096,1.08,22.048,24.143,22.51,19.14,25.89,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-10-24 00:00:00,1241,2,,,,ADULT,2.4524,2.4215,ALIVE,measured,,prediction,,,,24.524,1.08,23.412,25.637,22.51,19.14,25.89,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-10-31 00:00:00,1248,1,,,,ADULT,2.3115,2.011,ALIVE,measured,,prediction,,,,23.115,1.09,22.068,24.172,22.56,19.18,25.94,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-10-31 00:00:00,1248,2,,,,ADULT,2.4545,2.4281,ALIVE,measured,,prediction,,,,24.545,1.09,23.432,25.668,22.56,19.18,25.94,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-11-07 00:00:00,1255,1,,,,ADULT,2.3134,2.0161,ALIVE,measured,,prediction,,,,23.134,1.09,22.077,24.192,22.61,19.21,26.0,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-11-07 00:00:00,1255,2,,,,ADULT,2.4566,2.4346,ALIVE,measured,,prediction,,,,24.566,1.09,23.443,25.688,22.61,19.21,26.0,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-11-14 00:00:00,1262,1,,,,ADULT,2.3154,2.0216,ALIVE,measured,,prediction,,,,23.154,1.1,22.087,24.211,22.65,19.25,26.05,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-11-14 00:00:00,1262,2,,,,ADULT,2.4586,2.4408,ALIVE,measured,,prediction,,,,24.586,1.1,23.453,25.709,22.65,19.25,26.05,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-11-21 00:00:00,1269,1,,,,ADULT,2.3173,2.0268,ALIVE,measured,,prediction,,,,23.173,1.1,22.106,24.24,22.7,19.29,26.1,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-11-21 00:00:00,1269,2,,,,ADULT,2.4607,2.4474,ALIVE,measured,,prediction,,,,24.607,1.1,23.474,25.74,22.7,19.29,26.1,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-11-28 00:00:00,1276,1,,,,ADULT,2.3193,2.0323,ALIVE,measured,,prediction,,,,23.193,1.1,22.116,24.26,22.74,19.33,26.15,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-11-28 00:00:00,1276,2,,,,ADULT,2.4627,2.4536,ALIVE,measured,,prediction,,,,24.627,1.1,23.484,25.76,22.74,19.33,26.15,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-12-05 00:00:00,1283,1,,,,ADULT,2.3202,2.0348,ALIVE,measured,,prediction,,,,23.202,1.11,22.126,24.279,22.79,19.37,26.2,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-12-05 00:00:00,1283,2,,,,ADULT,2.4638,2.4571,ALIVE,measured,,prediction,,,,24.638,1.11,23.494,25.781,22.79,19.37,26.2,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-12-12 00:00:00,1290,1,,,,ADULT,2.3222,2.0403,ALIVE,measured,,prediction,,,,23.222,1.11,22.145,24.308,22.83,19.41,26.26,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-12-12 00:00:00,1290,2,,,,ADULT,2.4658,2.4633,ALIVE,measured,,prediction,,,,24.658,1.11,23.515,25.812,22.83,19.41,26.26,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-12-19 00:00:00,1297,1,,,,ADULT,2.3241,2.0456,ALIVE,measured,,prediction,,,,23.241,1.12,22.155,24.328,22.88,19.44,26.31,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-12-19 00:00:00,1297,2,,,,ADULT,2.4679,2.4699,ALIVE,measured,,prediction,,,,24.679,1.12,23.525,25.832,22.88,19.44,26.31,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-12-26 00:00:00,1304,1,,,,ADULT,2.3261,2.0511,ALIVE,measured,,prediction,,,,23.261,1.12,22.164,24.347,22.92,19.48,26.36,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-12-26 00:00:00,1304,2,,,,ADULT,2.4699,2.4762,ALIVE,measured,,prediction,,,,24.699,1.12,23.536,25.853,22.92,19.48,26.36,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-01-02 00:00:00,1311,1,,,,ADULT,2.327,2.0536,ALIVE,measured,,prediction,,,,23.27,1.13,22.174,24.366,22.96,19.52,26.41,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-01-02 00:00:00,1311,2,,,,ADULT,2.471,2.4797,ALIVE,measured,,prediction,,,,24.71,1.13,23.546,25.874,22.96,19.52,26.41,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-01-09 00:00:00,1318,1,,,,ADULT,2.329,2.0591,ALIVE,measured,,prediction,,,,23.29,1.13,22.184,24.386,23.01,19.55,26.46,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-01-09 00:00:00,1318,2,,,,ADULT,2.473,2.486,ALIVE,measured,,prediction,,,,24.73,1.13,23.556,25.894,23.01,19.55,26.46,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-01-16 00:00:00,1325,1,,,,ADULT,2.3299,2.0616,ALIVE,measured,,prediction,,,,23.299,1.14,22.203,24.405,23.05,19.59,26.5,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-01-16 00:00:00,1325,2,,,,ADULT,2.4741,2.4895,ALIVE,measured,,prediction,,,,24.741,1.14,23.577,25.915,23.05,19.59,26.5,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-01-23 00:00:00,1332,1,,,,ADULT,2.3319,2.0672,ALIVE,measured,,prediction,,,,23.319,1.14,22.213,24.425,23.09,19.63,26.55,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-01-23 00:00:00,1332,2,,,,ADULT,2.4761,2.4958,ALIVE,measured,,prediction,,,,24.761,1.14,23.587,25.935,23.09,19.63,26.55,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-01-30 00:00:00,1339,1,,,,ADULT,2.3338,2.0725,ALIVE,measured,,prediction,,,,23.338,1.15,22.223,24.444,23.13,19.66,26.6,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-01-30 00:00:00,1339,2,,,,ADULT,2.4782,2.5024,ALIVE,measured,,prediction,,,,24.782,1.15,23.597,25.956,23.13,19.66,26.6,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-02-06 00:00:00,1346,1,,,,ADULT,2.3348,2.0753,ALIVE,measured,,prediction,,,,23.348,1.15,22.232,24.463,23.17,19.7,26.65,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-02-06 00:00:00,1346,2,,,,ADULT,2.4792,2.5056,ALIVE,measured,,prediction,,,,24.792,1.15,23.608,25.977,23.17,19.7,26.65,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-02-13 00:00:00,1353,1,,,,ADULT,2.3367,2.0806,ALIVE,measured,,prediction,,,,23.367,1.16,22.242,24.483,23.21,19.73,26.7,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-02-13 00:00:00,1353,2,,,,ADULT,2.4813,2.5123,ALIVE,measured,,prediction,,,,24.813,1.16,23.618,25.997,23.21,19.73,26.7,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-02-20 00:00:00,1360,1,,,,ADULT,2.3377,2.0834,ALIVE,measured,,prediction,,,,23.377,1.16,22.252,24.502,23.25,19.77,26.74,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-02-20 00:00:00,1360,2,,,,ADULT,2.4823,2.5155,ALIVE,measured,,prediction,,,,24.823,1.16,23.628,26.018,23.25,19.77,26.74,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-02-27 00:00:00,1367,1,,,,ADULT,2.3396,2.0887,ALIVE,measured,,prediction,,,,23.396,1.17,22.261,24.522,23.3,19.8,26.79,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-02-27 00:00:00,1367,2,,,,ADULT,2.4844,2.5222,ALIVE,measured,,prediction,,,,24.844,1.17,23.638,26.038,23.3,19.8,26.79,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-03-06 00:00:00,1374,1,,,,ADULT,2.3406,2.0915,ALIVE,measured,,prediction,,,,23.406,1.17,22.271,24.541,23.34,19.84,26.84,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-03-06 00:00:00,1374,2,,,,ADULT,2.4854,2.5253,ALIVE,measured,,prediction,,,,24.854,1.17,23.649,26.059,23.34,19.84,26.84,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-03-13 00:00:00,1381,1,,,,ADULT,2.3426,2.0971,ALIVE,measured,,prediction,,,,23.426,1.18,22.281,24.56,23.38,19.87,26.88,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-03-13 00:00:00,1381,2,,,,ADULT,2.4874,2.5317,ALIVE,measured,,prediction,,,,24.874,1.18,23.659,26.08,23.38,19.87,26.88,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-03-20 00:00:00,1388,1,,,,ADULT,2.3435,2.0997,ALIVE,measured,,prediction,,,,23.435,1.18,22.291,24.58,23.41,19.9,26.93,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-03-20 00:00:00,1388,2,,,,ADULT,2.4885,2.5352,ALIVE,measured,,prediction,,,,24.885,1.18,23.669,26.1,23.41,19.9,26.93,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-03-27 00:00:00,1395,1,,,,ADULT,2.3445,2.1025,ALIVE,measured,,prediction,,,,23.445,1.19,22.3,24.599,23.45,19.94,26.97,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-03-27 00:00:00,1395,2,,,,ADULT,2.4895,2.5384,ALIVE,measured,,prediction,,,,24.895,1.19,23.68,26.121,23.45,19.94,26.97,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-04-03 00:00:00,1402,1,,,,ADULT,2.3464,2.1078,ALIVE,measured,,prediction,,,,23.464,1.19,22.31,24.619,23.49,19.97,27.02,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-04-03 00:00:00,1402,2,,,,ADULT,2.4916,2.5452,ALIVE,measured,,prediction,,,,24.916,1.19,23.69,26.141,23.49,19.97,27.02,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-04-10 00:00:00,1409,1,,,,ADULT,2.3474,2.1107,ALIVE,measured,,prediction,,,,23.474,1.2,22.31,24.638,23.53,20.0,27.06,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-04-10 00:00:00,1409,2,,,,ADULT,2.4926,2.5484,ALIVE,measured,,prediction,,,,24.926,1.2,23.69,26.162,23.53,20.0,27.06,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-04-17 00:00:00,1416,1,,,,ADULT,2.3484,2.1135,ALIVE,measured,,prediction,,,,23.484,1.2,22.32,24.648,23.57,20.03,27.1,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-04-17 00:00:00,1416,2,,,,ADULT,2.4936,2.5516,ALIVE,measured,,prediction,,,,24.936,1.2,23.7,26.172,23.57,20.03,27.1,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-04-24 00:00:00,1423,1,,,,ADULT,2.3503,2.1189,ALIVE,measured,,prediction,,,,23.503,1.21,22.329,24.667,23.61,20.07,27.15,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-04-24 00:00:00,1423,2,,,,ADULT,2.4957,2.5583,ALIVE,measured,,prediction,,,,24.957,1.21,23.711,26.193,23.61,20.07,27.15,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-05-01 00:00:00,1430,1,,,,ADULT,2.3513,2.1217,ALIVE,measured,,prediction,,,,23.513,1.21,22.339,24.686,23.64,20.1,27.19,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-05-01 00:00:00,1430,2,,,,ADULT,2.4967,2.5616,ALIVE,measured,,prediction,,,,24.967,1.21,23.721,26.214,23.64,20.1,27.19,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-05-08 00:00:00,1437,1,,,,ADULT,2.3522,2.1242,ALIVE,measured,,prediction,,,,23.522,1.22,22.349,24.706,23.68,20.13,27.23,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-05-08 00:00:00,1437,2,,,,ADULT,2.4978,2.5651,ALIVE,measured,,prediction,,,,24.978,1.22,23.731,26.234,23.68,20.13,27.23,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-05-15 00:00:00,1444,1,,,,ADULT,2.3532,2.1271,ALIVE,measured,,prediction,,,,23.532,1.22,22.349,24.716,23.72,20.16,27.28,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-05-15 00:00:00,1444,2,,,,ADULT,2.4988,2.5683,ALIVE,measured,,prediction,,,,24.988,1.22,23.731,26.244,23.72,20.16,27.28,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-05-22 00:00:00,1451,1,,,,ADULT,2.3542,2.1299,ALIVE,measured,,prediction,,,,23.542,1.22,22.358,24.735,23.75,20.19,27.32,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-05-22 00:00:00,1451,2,,,,ADULT,2.4998,2.5716,ALIVE,measured,,prediction,,,,24.998,1.22,23.742,26.265,23.75,20.19,27.32,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-05-29 00:00:00,1458,1,,,,ADULT,2.3561,2.1353,ALIVE,measured,,prediction,,,,23.561,1.23,22.368,24.754,23.79,20.22,27.36,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-05-29 00:00:00,1458,2,,,,ADULT,2.5019,2.5784,ALIVE,measured,,prediction,,,,25.019,1.23,23.752,26.286,23.79,20.22,27.36,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-06-01 00:00:00,1461,1,,,,ADULT,2.3561,2.1353,ALIVE,measured,,prediction,,,,23.561,1.23,22.368,24.754,23.81,20.23,27.38,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2030-06-01 00:00:00,1461,2,,,,ADULT,2.5019,2.5784,ALIVE,measured,,prediction,,,,25.019,1.23,23.752,26.286,23.81,20.23,27.38,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
